shipment_id,order_id,ship_date,ship_mode,shipping_cost
4454,4454,2025-07-18,Same Day,49.38
4455,4455,2026-01-03,First Class,43.43
4456,4456,2025-08-20,First Class,15.02
4457,4457,2025-05-03,Second Class,32.12
4458,4458,2024-11-14,Same Day,24.45
4459,4459,2024-12-19,Second Class,17.13
4460,4460,2024-08-08,Second Class,6.1
4461,4461,2025-10-20,Standard,18.68
4462,4462,2025-03-07,Second Class,32.4
4463,4463,2025-04-16,Standard,6.14
4464,4464,2026-05-14,Standard,44.07
4465,4465,2024-11-08,Standard,16.41
4466,4466,2026-02-28,Same Day,14.22
4467,4467,2025-05-11,Same Day,15.91
4468,4468,2025-02-04,First Class,38.24
4469,4469,2024-08-28,Same Day,32.71
4470,4470,2026-01-27,Standard,16.85
4471,4471,2024-07-01,Same Day,46.39
4472,4472,2024-07-14,First Class,49.45
4473,4473,2025-10-23,Second Class,21.23
4474,4474,2024-08-18,Second Class,14.51
4475,4475,2025-05-28,Second Class,38.55
4476,4476,2024-11-25,First Class,27.5
4477,4477,2025-04-08,Standard,19.28
4478,4478,2025-05-11,First Class,22.86
4479,4479,2024-09-09,Same Day,44.17
4480,4480,2025-12-21,Same Day,49.48
4481,4481,2025-07-12,First Class,30.4
4482,4482,2025-12-18,Second Class,32.56
4483,4483,2025-11-24,Standard,23.74
4484,4484,2026-03-21,Same Day,22.25
4485,4485,2024-11-09,Same Day,46.53
4486,4486,2026-04-06,First Class,42.73
4487,4487,2024-06-30,Second Class,9.57
4488,4488,2025-04-29,First Class,20.14
4489,4489,2025-05-22,Second Class,32.5
4490,4490,2025-07-18,First Class,27.36
4491,4491,2025-08-03,Standard,45.4
4492,4492,2024-10-04,Second Class,12.74
4493,4493,2025-05-11,First Class,30.4
4494,4494,2025-04-07,Second Class,11.67
4495,4495,2025-03-07,Second Class,18.2
4496,4496,2024-07-22,First Class,36.71
4497,4497,2025-08-09,Second Class,19.99
4498,4498,2025-09-25,Standard,49.55
4499,4499,2025-11-16,Same Day,47.39
4500,4500,2025-08-31,Second Class,12.92
4501,4501,2024-07-07,Standard,31.52
4502,4502,2025-11-07,Same Day,27.04
4503,4503,2025-10-30,Same Day,9.6
4504,4504,2024-07-02,Second Class,11.63
4505,4505,2025-10-20,Same Day,48.5
4506,4506,2025-02-10,Same Day,17.61
4507,4507,2025-10-14,Standard,7.31
4508,4508,2024-08-14,Same Day,42.04
4509,4509,2025-05-22,Same Day,34.08
4510,4510,2026-06-03,Second Class,22.18
4511,4511,2025-02-03,Standard,11.8
4512,4512,2025-11-24,Second Class,20.85
4513,4513,2024-10-08,Same Day,39.09
4514,4514,2025-03-11,First Class,24.62
4515,4515,2024-11-18,Same Day,24.37
4516,4516,2025-09-13,First Class,25.59
4517,4517,2026-01-02,First Class,19.17
4518,4518,2024-09-04,Same Day,37.86
4519,4519,2025-07-24,Same Day,27.78
4520,4520,2026-04-04,Second Class,48.92
4521,4521,2025-11-26,Second Class,47.87
4522,4522,2024-11-23,Standard,15.17
4523,4523,2026-02-05,Standard,14.45
4524,4524,2025-02-25,Same Day,36.55
4525,4525,2025-04-06,First Class,36.86
4526,4526,2026-02-12,Second Class,20.79
4527,4527,2025-09-07,Standard,38.85
4528,4528,2025-06-12,Second Class,36.18
4529,4529,2024-07-23,Same Day,23.25
4530,4530,2024-06-19,First Class,11.71
4531,4531,2025-11-19,First Class,35.0
4532,4532,2025-02-04,Standard,24.98
4533,4533,2025-06-06,Second Class,27.0
4534,4534,2025-07-20,Standard,14.22
4535,4535,2024-06-16,Standard,32.8
4536,4536,2025-09-15,Second Class,38.38
4537,4537,2024-07-17,Standard,29.91
4538,4538,2025-01-06,Second Class,5.43
4539,4539,2025-05-19,First Class,24.2
4540,4540,2025-01-27,Same Day,42.1
4541,4541,2025-05-06,First Class,47.99
4542,4542,2024-11-18,First Class,8.69
4543,4543,2026-04-19,Standard,38.2
4544,4544,2026-02-27,Second Class,24.14
4545,4545,2024-10-10,Standard,8.33
4546,4546,2025-05-13,Same Day,15.95
4547,4547,2025-10-13,Same Day,16.75
4548,4548,2026-02-23,Standard,48.9
4549,4549,2026-02-11,Second Class,47.98
4550,4550,2025-05-20,Same Day,8.78
4551,4551,2025-11-12,First Class,45.82
4552,4552,2025-11-10,First Class,5.5
4553,4553,2024-11-06,First Class,24.52
4554,4554,2024-07-20,Second Class,47.24
4555,4555,2026-04-18,Second Class,35.44
4556,4556,2025-05-18,Same Day,44.27
4557,4557,2025-09-30,Standard,32.42
4558,4558,2025-07-09,First Class,36.92
4559,4559,2024-11-08,Same Day,27.55
4560,4560,2025-05-29,Second Class,31.24
4561,4561,2025-04-16,Standard,48.66
4562,4562,2025-11-23,Same Day,9.28
4563,4563,2024-09-10,Standard,11.13
4564,4564,2024-10-26,Same Day,41.24
4565,4565,2024-06-05,Same Day,38.11
4566,4566,2025-03-08,Second Class,45.99
4567,4567,2025-12-02,First Class,39.0
4568,4568,2025-08-18,Second Class,18.04
4569,4569,2025-07-21,First Class,5.32
4570,4570,2025-08-18,First Class,41.03
4571,4571,2025-03-14,Second Class,22.25
4572,4572,2025-08-06,First Class,37.84
4573,4573,2024-11-30,Same Day,42.47
4574,4574,2025-08-26,Same Day,42.24
4575,4575,2024-07-10,Same Day,49.32
4576,4576,2025-08-27,Second Class,31.47
4577,4577,2026-04-19,Second Class,25.68
4578,4578,2025-11-10,Same Day,26.13
4579,4579,2025-04-18,Standard,34.77
4580,4580,2025-11-30,Same Day,47.28
4581,4581,2024-10-21,First Class,46.85
4582,4582,2024-06-06,Standard,21.08
4583,4583,2024-08-22,Standard,47.09
4584,4584,2024-08-12,Standard,44.98
4585,4585,2025-07-08,Standard,38.28
4586,4586,2025-01-15,First Class,24.5
4587,4587,2026-03-10,First Class,26.55
4588,4588,2024-09-11,Same Day,23.5
4589,4589,2024-06-26,Same Day,45.39
4590,4590,2025-03-04,Same Day,28.94
4591,4591,2025-08-08,Same Day,8.08
4592,4592,2025-01-17,Second Class,5.23
4593,4593,2025-08-06,Second Class,17.69
4594,4594,2025-06-08,Same Day,38.77
4595,4595,2025-03-06,Standard,49.01
4596,4596,2024-07-25,First Class,29.94
4597,4597,2024-07-28,First Class,42.15
4598,4598,2026-04-02,Standard,10.69
4599,4599,2025-11-18,Standard,12.13
4600,4600,2024-07-16,Standard,27.2
4601,4601,2025-08-01,Second Class,37.36
4602,4602,2025-07-19,Second Class,12.92
4603,4603,2025-10-05,Standard,48.82
4604,4604,2026-03-02,Same Day,45.22
4605,4605,2025-08-24,Second Class,48.09
4606,4606,2026-02-25,Standard,41.79
4607,4607,2025-07-17,Second Class,29.07
4608,4608,2025-09-03,Same Day,7.93
4609,4609,2026-02-22,Second Class,44.92
4610,4610,2026-05-10,First Class,38.5
4611,4611,2025-09-03,Second Class,30.97
4612,4612,2026-02-02,Same Day,13.37
4613,4613,2024-06-01,Standard,8.32
4614,4614,2025-08-11,Same Day,5.66
4615,4615,2025-01-09,Standard,20.2
4616,4616,2024-06-22,Standard,18.72
4617,4617,2025-04-30,Standard,11.38
4618,4618,2024-10-14,First Class,29.42
4619,4619,2024-06-23,First Class,15.0
4620,4620,2025-04-03,First Class,13.73
4621,4621,2025-04-21,Second Class,29.34
4622,4622,2026-04-03,Second Class,36.81
4623,4623,2025-02-16,Second Class,25.36
4624,4624,2024-12-10,Standard,35.77
4625,4625,2025-10-23,Standard,36.3
4626,4626,2025-06-09,First Class,16.7
4627,4627,2025-08-17,Second Class,33.63
4628,4628,2025-08-10,Standard,17.02
4629,4629,2024-11-17,Same Day,13.04
4630,4630,2025-05-20,Standard,5.37
4631,4631,2026-05-21,Same Day,23.67
4632,4632,2025-10-26,Second Class,32.85
4633,4633,2024-10-27,Same Day,18.76
4634,4634,2025-07-20,Second Class,19.6
4635,4635,2025-09-25,First Class,19.93
4636,4636,2025-11-04,Second Class,36.03
4637,4637,2024-07-17,Same Day,13.28
4638,4638,2025-07-25,Second Class,45.25
4639,4639,2024-10-27,First Class,11.13
4640,4640,2024-06-08,Standard,49.89
4641,4641,2025-04-05,Standard,15.29
4642,4642,2024-09-10,Standard,47.93
4643,4643,2026-03-07,Second Class,8.96
4644,4644,2024-10-02,Second Class,22.56
4645,4645,2024-10-23,First Class,19.36
4646,4646,2026-01-22,Standard,30.99
4647,4647,2025-12-20,Standard,8.73
4648,4648,2025-07-11,Second Class,49.42
4649,4649,2024-08-20,First Class,36.54
4650,4650,2025-10-06,Second Class,38.45
4651,4651,2026-05-12,Second Class,43.74
4652,4652,2024-07-14,Standard,47.53
4653,4653,2025-02-21,Second Class,25.06
4654,4654,2026-04-22,Same Day,28.16
4655,4655,2026-04-01,Standard,11.82
4656,4656,2026-02-26,First Class,22.47
4657,4657,2025-11-27,Second Class,15.23
4658,4658,2025-11-13,First Class,11.98
4659,4659,2024-10-27,Same Day,28.28
4660,4660,2026-03-02,Standard,24.33
4661,4661,2025-02-25,Same Day,39.37
4662,4662,2025-10-11,Second Class,32.78
4663,4663,2025-03-29,Second Class,13.99
4664,4664,2026-02-23,Standard,11.4
4665,4665,2025-05-08,Standard,35.49
4666,4666,2025-02-18,First Class,34.78
4667,4667,2025-07-06,Standard,21.9
4668,4668,2026-05-09,First Class,49.5
4669,4669,2025-07-09,Same Day,10.67
4670,4670,2026-01-01,First Class,5.19
4671,4671,2026-05-01,Second Class,44.15
4672,4672,2025-08-18,Second Class,5.54
4673,4673,2024-12-18,Standard,16.05
4674,4674,2025-04-04,Same Day,34.04
4675,4675,2025-09-24,First Class,46.87
4676,4676,2026-03-12,First Class,37.2
4677,4677,2025-02-06,Second Class,15.58
4678,4678,2025-04-19,Same Day,34.97
4679,4679,2025-03-04,Second Class,7.37
4680,4680,2025-07-22,First Class,34.22
4681,4681,2025-10-12,Standard,36.9
4682,4682,2025-06-11,First Class,9.64
4683,4683,2024-07-26,Standard,36.03
4684,4684,2026-04-09,Standard,39.68
4685,4685,2025-05-09,Second Class,40.24
4686,4686,2024-11-07,Second Class,37.25
4687,4687,2025-11-20,Same Day,27.4
4688,4688,2024-08-11,Standard,24.87
4689,4689,2025-03-06,Second Class,10.73
4690,4690,2026-05-11,Second Class,34.62
4691,4691,2024-08-05,Second Class,37.86
4692,4692,2026-04-26,Standard,10.45
4693,4693,2025-10-24,Standard,8.48
4694,4694,2024-10-18,Standard,40.87
4695,4695,2025-11-19,Standard,10.01
4696,4696,2025-07-21,Second Class,46.66
4697,4697,2025-11-12,Same Day,39.28
4698,4698,2025-06-11,Standard,10.94
4699,4699,2026-04-23,Same Day,36.47
4700,4700,2024-09-23,Standard,25.89
4701,4701,2024-10-01,Same Day,10.38
4702,4702,2024-08-18,Second Class,18.86
4703,4703,2026-03-08,Second Class,14.02
4704,4704,2024-06-06,First Class,42.69
4705,4705,2024-06-23,Same Day,21.94
4706,4706,2026-01-09,First Class,11.15
4707,4707,2026-03-26,Same Day,45.22
4708,4708,2025-11-18,Standard,13.95
4709,4709,2024-07-27,Standard,15.07
4710,4710,2025-06-07,Standard,40.91
4711,4711,2024-06-17,Second Class,49.04
4712,4712,2026-05-09,Second Class,35.13
4713,4713,2025-11-25,Standard,16.27
4714,4714,2025-04-19,Same Day,33.71
4715,4715,2024-09-23,Same Day,17.97
4716,4716,2026-03-04,First Class,48.02
4717,4717,2025-01-22,Standard,6.29
4718,4718,2025-02-18,First Class,42.19
4719,4719,2026-05-04,Second Class,47.28
4720,4720,2026-01-04,Second Class,29.7
4721,4721,2025-01-02,Same Day,22.56
4722,4722,2025-05-28,Second Class,25.72
4723,4723,2026-03-18,First Class,13.02
4724,4724,2025-02-22,Standard,41.51
4725,4725,2025-08-22,Same Day,36.7
4726,4726,2025-10-06,Same Day,7.81
4727,4727,2026-04-11,Same Day,36.19
4728,4728,2026-04-14,First Class,7.51
4729,4729,2026-01-14,Same Day,22.01
4730,4730,2024-06-20,First Class,21.74
4731,4731,2024-10-25,First Class,24.08
4732,4732,2025-04-08,Second Class,21.56
4733,4733,2026-01-18,Second Class,25.45
4734,4734,2025-04-04,Second Class,11.1
4735,4735,2025-09-25,Same Day,35.59
4736,4736,2026-05-03,First Class,22.38
4737,4737,2025-08-26,Same Day,45.76
4738,4738,2025-07-15,Second Class,20.27
4739,4739,2026-01-21,Standard,31.51
4740,4740,2026-02-04,Standard,49.17
4741,4741,2025-07-04,Standard,32.43
4742,4742,2025-02-17,Second Class,47.87
4743,4743,2025-07-26,Standard,33.3
4744,4744,2026-05-09,First Class,45.03
4745,4745,2025-04-25,Second Class,33.68
4746,4746,2024-10-31,Second Class,5.71
4747,4747,2025-03-09,Second Class,47.9
4748,4748,2025-04-29,Same Day,42.34
4749,4749,2026-05-15,First Class,48.72
4750,4750,2024-07-22,Same Day,35.93
4751,4751,2024-07-25,Same Day,6.73
4752,4752,2026-01-19,Second Class,6.66
4753,4753,2025-04-26,Standard,10.49
4754,4754,2025-07-20,Same Day,31.53
4755,4755,2024-10-29,Standard,13.42
4756,4756,2026-03-24,Same Day,16.78
4757,4757,2024-11-20,First Class,42.45
4758,4758,2025-04-30,First Class,32.48
4759,4759,2025-03-31,Second Class,44.22
4760,4760,2024-06-13,Standard,38.47
4761,4761,2025-04-07,Standard,13.38
4762,4762,2026-02-07,Same Day,39.51
4763,4763,2025-09-23,Second Class,43.55
4764,4764,2024-07-02,First Class,40.51
4765,4765,2025-09-23,First Class,40.38
4766,4766,2025-09-03,Second Class,41.92
4767,4767,2025-04-27,Second Class,14.65
4768,4768,2026-04-27,Standard,35.7
4769,4769,2025-11-29,Second Class,25.8
4770,4770,2024-07-25,Standard,37.51
4771,4771,2025-02-22,Same Day,37.57
4772,4772,2025-06-26,First Class,33.81
4773,4773,2025-08-27,Standard,41.72
4774,4774,2025-01-20,Second Class,9.59
4775,4775,2025-07-22,Same Day,29.52
4776,4776,2025-09-01,Standard,47.36
4777,4777,2024-07-17,Same Day,5.11
4778,4778,2026-05-21,First Class,46.14
4779,4779,2026-02-21,Same Day,21.61
4780,4780,2025-06-12,Standard,7.54
4781,4781,2026-04-06,Same Day,18.72
4782,4782,2026-05-30,Second Class,5.48
4783,4783,2024-12-24,First Class,21.48
4784,4784,2024-11-13,Standard,10.25
4785,4785,2024-09-03,Second Class,16.84
4786,4786,2024-07-11,First Class,5.71
4787,4787,2026-03-28,First Class,19.01
4788,4788,2025-10-03,Same Day,22.89
4789,4789,2026-03-23,Standard,27.8
4790,4790,2025-06-21,Same Day,6.36
4791,4791,2026-05-13,Second Class,14.51
4792,4792,2025-08-20,First Class,39.47
4793,4793,2025-05-03,First Class,5.27
4794,4794,2025-05-15,Second Class,13.8
4795,4795,2025-08-25,Standard,26.35
4796,4796,2025-06-08,Same Day,9.98
4797,4797,2026-04-12,First Class,6.13
4798,4798,2025-01-24,Standard,37.21
4799,4799,2025-01-30,Standard,37.13
4800,4800,2025-06-23,First Class,18.51
4801,4801,2024-08-31,Second Class,30.97
4802,4802,2024-07-17,Second Class,44.46
4803,4803,2024-10-10,Second Class,7.34
4804,4804,2026-05-02,Second Class,22.25
4805,4805,2025-07-04,Second Class,15.49
4806,4806,2024-10-27,First Class,21.6
4807,4807,2025-09-15,Second Class,41.08
4808,4808,2024-12-24,Standard,47.62
4809,4809,2026-01-23,Second Class,6.13
4810,4810,2026-03-14,Second Class,33.92
4811,4811,2026-01-05,Same Day,34.4
4812,4812,2024-06-23,First Class,49.88
4813,4813,2026-04-30,Second Class,33.68
4814,4814,2025-02-12,Second Class,18.61
4815,4815,2025-12-01,Standard,29.85
4816,4816,2024-10-29,Same Day,17.64
4817,4817,2025-02-18,Second Class,35.89
4818,4818,2026-01-02,Second Class,8.34
4819,4819,2025-03-09,First Class,30.82
4820,4820,2026-03-22,Second Class,46.89
4821,4821,2025-02-19,First Class,36.25
4822,4822,2024-08-22,Standard,21.75
4823,4823,2026-02-22,Standard,23.54
4824,4824,2025-09-13,Same Day,19.53
4825,4825,2025-10-26,Same Day,10.58
4826,4826,2025-12-07,Standard,48.04
4827,4827,2024-10-31,First Class,37.25
4828,4828,2026-06-02,First Class,37.91
4829,4829,2025-09-16,First Class,44.52
4830,4830,2025-03-09,Same Day,37.62
4831,4831,2025-06-03,First Class,30.27
4832,4832,2025-02-17,Same Day,26.08
4833,4833,2025-07-23,Same Day,44.83
4834,4834,2025-02-22,Same Day,23.15
4835,4835,2026-04-07,First Class,9.79
4836,4836,2026-01-20,Same Day,21.97
4837,4837,2024-10-16,Standard,15.6
4838,4838,2026-01-24,Same Day,45.11
4839,4839,2024-12-19,First Class,23.3
4840,4840,2026-05-14,Standard,13.39
4841,4841,2025-10-04,First Class,42.39
4842,4842,2026-01-23,First Class,19.97
4843,4843,2025-10-10,Same Day,49.56
4844,4844,2026-02-16,Second Class,46.58
4845,4845,2026-02-05,Second Class,17.73
4846,4846,2024-07-26,Standard,8.57
4847,4847,2025-11-09,First Class,44.15
4848,4848,2024-09-14,Same Day,16.28
4849,4849,2026-05-31,First Class,18.18
4850,4850,2025-10-14,Second Class,35.64
4851,4851,2024-08-16,Standard,42.68
4852,4852,2025-09-29,Second Class,11.09
4853,4853,2026-02-06,Same Day,10.92
4854,4854,2026-02-20,Same Day,39.13
4855,4855,2025-12-19,First Class,10.93
4856,4856,2025-09-12,Standard,30.04
4857,4857,2025-08-28,Standard,19.69
4858,4858,2025-02-17,Same Day,42.42
4859,4859,2024-09-06,Same Day,48.59
4860,4860,2024-09-03,Standard,14.99
4861,4861,2025-04-07,Second Class,49.01
4862,4862,2025-02-14,First Class,22.68
4863,4863,2025-06-26,Standard,49.03
4864,4864,2024-07-26,Standard,31.13
4865,4865,2025-12-30,Standard,15.32
4866,4866,2024-07-17,Second Class,23.47
4867,4867,2024-12-15,Standard,42.36
4868,4868,2024-06-04,Second Class,37.09
4869,4869,2024-12-03,Standard,15.07
4870,4870,2026-05-25,First Class,48.36
4871,4871,2025-04-12,Same Day,30.52
4872,4872,2025-10-25,First Class,49.54
4873,4873,2025-03-22,Standard,32.38
4874,4874,2025-01-22,Second Class,29.98
4875,4875,2024-10-02,Same Day,49.39
4876,4876,2024-11-15,First Class,7.19
4877,4877,2024-12-29,Second Class,30.45
4878,4878,2024-11-28,Standard,38.43
4879,4879,2025-09-01,Same Day,41.63
4880,4880,2026-01-24,Second Class,16.58
4881,4881,2024-09-08,Same Day,15.17
4882,4882,2025-09-28,Second Class,40.9
4883,4883,2024-07-23,Standard,7.95
4884,4884,2025-07-30,Second Class,25.77
4885,4885,2026-03-11,Same Day,22.69
4886,4886,2025-11-20,First Class,10.98
4887,4887,2026-02-09,Same Day,27.57
4888,4888,2026-05-22,First Class,29.24
4889,4889,2026-05-29,Standard,25.82
4890,4890,2025-10-07,Same Day,44.07
4891,4891,2024-10-16,First Class,17.84
4892,4892,2025-10-05,Standard,35.07
4893,4893,2025-02-01,Second Class,28.36
4894,4894,2024-06-14,Second Class,23.18
4895,4895,2025-09-29,Same Day,49.93
4896,4896,2025-06-26,Second Class,5.18
4897,4897,2024-12-06,Standard,30.28
4898,4898,2026-02-10,Standard,5.62
4899,4899,2024-12-23,Second Class,17.63
4900,4900,2026-01-22,Standard,48.92
4901,4901,2025-06-17,Second Class,40.89
4902,4902,2026-01-11,Same Day,44.6
4903,4903,2026-01-21,Same Day,22.81
4904,4904,2025-02-04,First Class,47.14
4905,4905,2025-04-08,Same Day,31.2
4906,4906,2026-04-29,Standard,27.12
4907,4907,2025-10-23,Standard,38.33
4908,4908,2025-11-02,Same Day,12.44
4909,4909,2025-10-05,Same Day,29.81
4910,4910,2026-05-06,Standard,11.09
4911,4911,2025-11-04,First Class,15.91
4912,4912,2024-11-10,Same Day,47.2
4913,4913,2026-01-08,Standard,42.51
4914,4914,2025-03-16,Second Class,12.89
4915,4915,2025-02-19,Standard,32.77
4916,4916,2025-10-22,Second Class,11.94
4917,4917,2025-12-02,Same Day,40.28
4918,4918,2026-03-18,Second Class,9.55
4919,4919,2025-10-06,Same Day,20.43
4920,4920,2026-02-11,First Class,38.81
4921,4921,2026-05-20,Same Day,42.54
4922,4922,2025-08-03,Standard,18.76
4923,4923,2026-03-03,First Class,20.48
4924,4924,2025-01-24,First Class,31.71
4925,4925,2024-08-24,Second Class,26.12
4926,4926,2024-06-25,Same Day,37.38
4927,4927,2025-08-30,Same Day,8.74
4928,4928,2025-03-10,Standard,17.23
4929,4929,2024-12-21,Standard,30.92
4930,4930,2025-10-27,First Class,31.39
4931,4931,2026-03-03,Standard,34.23
4932,4932,2026-03-07,Second Class,43.96
4933,4933,2025-09-28,Same Day,32.18
4934,4934,2024-07-13,Same Day,44.23
4935,4935,2024-11-18,Standard,13.99
4936,4936,2024-06-17,Standard,46.98
4937,4937,2024-08-21,First Class,40.87
4938,4938,2025-05-07,Standard,29.29
4939,4939,2025-05-18,Second Class,37.5
4940,4940,2025-01-30,First Class,42.84
4941,4941,2024-11-18,Second Class,19.07
4942,4942,2025-06-03,Second Class,16.61
4943,4943,2024-10-25,Second Class,37.59
4944,4944,2024-12-24,Same Day,37.22
4945,4945,2025-05-18,Standard,38.02
4946,4946,2024-06-28,First Class,47.12
4947,4947,2024-12-12,Second Class,37.38
4948,4948,2026-01-18,Standard,23.8
4949,4949,2026-01-02,First Class,9.6
4950,4950,2025-10-20,Standard,16.38
4951,4951,2024-06-14,Standard,49.79
4952,4952,2024-10-09,Second Class,21.75
4953,4953,2025-12-21,First Class,45.96
4954,4954,2026-02-03,Same Day,11.19
4955,4955,2025-10-18,Same Day,38.32
4956,4956,2025-09-29,Second Class,42.15
4957,4957,2026-03-11,First Class,29.16
4958,4958,2025-04-07,Standard,38.87
4959,4959,2024-07-13,Second Class,31.28
4960,4960,2024-11-12,Same Day,31.91
4961,4961,2025-05-08,Same Day,18.63
4962,4962,2024-10-09,Standard,14.46
4963,4963,2024-07-24,Second Class,7.18
4964,4964,2025-02-18,Same Day,32.39
4965,4965,2025-05-04,Second Class,23.19
4966,4966,2024-10-08,First Class,23.62
4967,4967,2024-10-27,First Class,14.32
4968,4968,2024-09-06,Same Day,40.47
4969,4969,2024-07-07,Second Class,16.68
4970,4970,2025-03-14,Standard,42.22
4971,4971,2024-11-29,Standard,48.17
